id_dec,length,byte1,byte2,byte3,byte4,byte5,byte6,byte7,byte8
1088,8,FF,01,00,00,FF,00,00,00
544,8,15,04,FF,C7,C2,00,48,10
880,8,00,1D,10,80,00,00,00,00
497,8,00,26,00,00,00,00,00,00
320,8,00,00,00,00,06,20,28,15
1088,8,FF,01,00,00,FF,00,00,00
356,8,00,08,00,00,00,00,01,09
357,8,3A,F8,7F,00,00,00,0E,B3
848,8,00,6B,21,94,9B,00,00,45
880,8,00,1D,10,80,00,00,00,00
1349,8,E8,00,00,88,00,00,00,00
790,8,45,46,A0,0A,46,3A,00,71
688,5,F2,FF,00,07,C6
790,8,45,47,90,0A,47,3A,00,71
544,8,15,04,FF,C7,C2,00,48,10
356,8,00,08,00,00,00,00,08,00
880,8,00,1D,10,80,00,00,00,00
320,8,00,00,00,00,18,09,29,7A
1087,8,01,45,61,FF,74,00,00,00
356,8,00,08,00,00,00,00,02,0A
544,8,16,04,FF,C7,C5,00,45,10
1349,8,E8,00,00,88,00,00,00,00
608,8,2F,48,47,30,25,9E,5E,22
848,8,00,6B,51,94,9B,00,00,35
790,8,45,48,84,0A,48,3B,00,71
544,8,14,04,FF,C7,C2,00,48,10
1349,8,E8,00,00,88,00,00,00,00
790,8,45,48,88,0A,48,3B,00,71
1264,8,00,00,48,00,00,40,3C,0F
809,8,86,BF,81,10,12,20,00,12
320,8,00,00,00,00,02,29,29,18
898,8,00,00,00,00,00,00,00,C4
320,8,00,00,00,00,0C,2F,2E,F7
1349,8,E8,00,00,88,00,00,00,00
320,8,00,00,00,00,16,20,23,C2
1349,8,E8,00,00,89,00,00,00,00
304,8,90,80,00,FF,B1,80,08,52
544,8,14,04,FF,C7,C2,00,48,10
688,5,F2,FF,00,07,7D
544,8,12,04,FF,C7,AA,00,48,10
304,8,90,80,00,FF,B7,80,02,85
1087,8,01,45,61,FF,74,00,00,00
356,8,00,08,00,00,00,00,0B,03
544,8,10,04,FF,C7,09,00,43,10
1349,8,E8,00,00,89,00,00,00,00
1435,8,00,05,00,00,00,00,00,FC
1201,8,6F,EA,7D,EC,00,00,00,C2
1349,8,E8,00,00,89,00,00,00,00
497,8,00,26,07,70,00,00,00,00
1349,8,E8,00,00,89,00,00,00,00
399,8,FA,76,00,00,00,47,00,20
497,8,00,26,04,70,00,00,00,00
672,8,68,00,92,1D,B5,09,7D,03
688,5,F2,FF,00,07,F5
1349,8,E8,00,00,89,00,00,00,00
320,8,00,00,00,00,10,20,27,B3
688,5,F2,FF,00,07,7D
320,8,00,00,00,00,02,29,2C,71
544,8,12,04,FF,C7,0C,00,44,10
848,8,00,6B,21,94,9B,00,00,45
1349,8,E8,00,00,89,00,00,00,00
688,5,F2,FF,00,07,0A
544,8,1B,04,FF,C7,09,00,2F,10
880,8,00,1D,10,80,00,00,00,00
1349,8,E8,96,00,89,00,00,00,00
399,8,FA,74,00,00,00,4B,00,20
320,8,00,00,00,00,02,00,22,B4
161,8,82,7E,00,00,3C,00,00,00
320,8,00,00,00,00,04,19,27,7A
608,8,41,73,98,30,25,A6,7A,6F
356,8,00,08,00,00,00,00,00,08
809,8,D6,BE,81,10,11,3E,38,12
544,8,14,04,FF,C7,0C,00,44,10
809,8,0F,BE,81,10,11,41,39,12
399,8,FA,74,00,00,00,4B,00,20
339,8,00,00,00,FF,00,FF,50,4E
1349,8,E8,18,01,8A,00,00,00,00
544,8,16,04,FF,C7,0C,00,44,10
1349,8,E8,20,01,8A,00,00,00,00
848,8,00,6B,B1,94,9B,00,00,D5
688,5,F2,FF,00,07,7D
880,8,00,1D,10,80,00,00,00,00
1349,8,E8,00,00,89,00,00,00,00
357,8,5F,B8,7F,00,00,00,0A,92
544,8,17,04,FF,C7,09,00,3F,10
1264,8,00,01,DA,00,00,40,3C,0F
688,5,F2,FF,00,07,7D
1349,8,E8,09,01,8A,00,00,00,00
544,8,17,04,FF,C7,0C,00,48,10
304,8,7B,80,00,FF,D6,80,0B,8A
880,8,00,1D,10,80,00,00,00,00
356,8,00,08,00,00,00,00,04,0C
339,8,00,00,00,FF,00,FF,20,1E
1349,8,E8,06,01,89,00,00,00,00
608,8,35,9C,A3,30,25,A8,72,6B
688,5,F2,FF,00,07,F5
898,8,00,00,00,00,00,00,00,00
544,8,1F,04,FF,C7,0C,00,42,10
1349,8,E8,05,01,89,00,00,00,00
1264,8,00,08,FE,00,00,40,3C,0F
1435,8,00,05,00,00,00,00,00,74
672,8,08,00,92,1D,B5,09,7D,03
357,8,24,58,80,00,00,00,0D,F1
688,5,F2,FF,00,07,1B
672,8,08,00,92,1D,B5,09,7D,03
356,8,00,08,00,00,00,00,07,0F
497,8,00,36,54,40,05,53,20,05
1200,8,5B,01,5D,01,56,01,56,01
1349,8,E8,00,00,89,00,00,00,00
672,8,28,00,92,1D,B5,09,7D,03
688,5,F2,FF,00,07,4E
1349,8,E8,0B,01,89,00,00,00,00
544,8,20,04,FF,C7,09,00,2F,10
1201,8,D6,52,E4,53,00,00,00,5F
848,8,00,6B,71,94,9C,00,00,12
1349,8,E8,0E,01,89,00,00,00,00
1088,8,FF,01,0D,00,FF,DD,19,1C
1349,8,E8,0C,01,89,00,00,00,00
399,8,FA,76,00,00,00,52,00,20
497,8,00,37,6F,F0,06,6E,E0,06
672,8,28,00,92,1D,B5,09,7D,03
880,8,00,1D,10,80,00,00,00,00
1349,8,E8,0A,01,89,00,00,00,00
790,8,45,9F,98,23,9F,2B,0E,6D
320,8,00,00,00,00,0A,04,22,95
809,8,40,BE,81,10,11,58,3C,12
320,8,00,00,00,00,14,0F,27,63
898,8,00,00,00,00,00,00,00,00
320,8,00,00,00,00,02,08,2C,48
544,8,4A,04,FF,C7,0C,00,48,10
356,8,00,08,00,00,00,00,05,0D
544,8,18,04,FF,C7,09,00,48,10
1088,8,FF,01,11,00,FF,52,21,04
544,8,1A,04,FF,C7,09,00,60,10
1349,8,E8,00,00,89,00,00,00,00
1088,8,FF,01,11,00,FF,73,22,4F
320,8,00,00,00,00,14,06,20,26
1088,8,FF,01,12,00,FF,58,23,0B
304,8,E5,80,00,FF,84,81,05,02
399,8,FA,74,00,00,00,57,00,20
2,8,00,00,00,00,00,00,0A,D8
672,8,68,00,92,1D,B5,09,7D,03
848,8,00,6B,A1,94,9C,00,00,C2
1349,8,E8,0D,01,89,00,00,00,00
356,8,00,08,00,00,00,00,08,00
357,8,12,B8,7E,00,00,00,01,D5
399,8,FA,74,00,00,00,59,00,20
357,8,1A,08,7F,00,00,00,06,6B
809,8,0F,BE,81,10,11,59,3C,12
320,8,00,00,00,00,18,00,20,99
809,8,40,BE,81,10,11,59,3D,12
304,8,C1,80,00,FF,33,81,05,66
898,8,00,00,00,00,00,00,00,00
356,8,00,08,00,00,00,00,0E,06
848,8,00,6B,91,94,9C,00,00,F2
1264,8,00,29,8E,00,00,40,3C,0F
497,8,00,48,B0,10,0B,AE,F0,0A
809,8,D6,BE,81,10,11,5A,3D,12
339,8,00,00,00,FF,00,FF,10,0E
1349,8,E8,17,01,89,00,00,00,00
320,8,00,00,00,00,02,00,2B,41
1349,8,E8,15,01,89,00,00,00,00
1264,8,00,2C,A0,00,00,40,3C,0F
1349,8,E8,14,01,89,00,00,00,00
320,8,00,00,00,00,0C,20,25,9B
544,8,27,04,FF,C7,09,00,93,10
320,8,00,00,00,00,16,27,2A,CE
544,8,3E,04,FF,C7,0C,00,94,10
1349,8,E8,06,01,89,00,00,00,00
688,5,12,00,00,07,8C
1508,3,00,00,00
1087,8,0A,45,61,FF,75,10,2F,00
1201,8,5A,D5,6A,DA,00,00,00,73
1087,8,0A,45,61,FF,75,89,2E,00
848,8,00,6B,21,94,9C,00,00,42
880,8,00,1D,20,C0,00,00,00,00
544,8,41,04,FF,C7,0C,00,60,10
399,8,FA,73,00,00,00,68,00,20
544,8,3C,04,FF,C7,0C,00,7A,10
608,8,85,A9,AE,30,25,C0,66,42
880,8,00,1D,20,C0,00,00,00,00
357,8,C2,D7,7F,00,00,00,01,6B
880,8,00,1D,20,C0,00,00,00,00
320,8,00,00,00,00,02,08,24,A0
160,8,EF,86,BC,29,1A,54,02,00
320,8,00,00,00,00,0C,01,29,3E
672,8,48,00,92,1D,B5,09,7D,03
356,8,00,08,00,00,00,00,02,0A
339,8,00,00,00,FF,00,FF,00,FE
688,5,13,00,00,07,41
688,5,14,00,00,07,64
399,8,FA,73,00,00,00,6F,00,20
1349,8,E8,1D,01,8A,00,00,00,00
399,8,FA,72,00,00,00,70,00,20
1264,8,00,38,F2,00,00,40,3C,0F
1349,8,E8,1F,01,89,00,00,00,00
688,5,07,00,03,07,74
1349,8,E8,1E,01,89,00,00,00,00
848,8,00,6B,01,94,9C,00,00,62
1349,8,E8,20,01,89,00,00,00,00
1087,8,0A,45,61,FF,75,5E,24,00
544,8,1F,04,FF,C7,09,00,48,10
1201,8,76,F1,88,F9,00,00,00,E8
1264,8,00,3C,0A,00,00,40,3C,0F
809,8,86,BD,81,10,11,65,40,12
688,5,FD,FF,01,07,9D
1349,8,E8,1C,01,89,00,00,00,00
1265,8,08,17,00,00,00,00,00,00
898,8,00,00,00,00,00,00,00,00
320,8,00,00,00,00,10,2F,25,2A
1349,8,E8,1A,01,89,00,00,00,00
320,8,00,00,00,00,1A,39,2A,9F
544,8,22,04,FF,C7,0C,00,60,10
880,8,00,1D,20,80,00,00,00,00
544,8,11,04,FF,C7,0C,00,4C,10
357,8,B5,18,7F,00,00,00,0D,DF
544,8,29,04,FF,C7,0C,00,4E,10
305,8,78,7F,00,00,73,85,09,E0
497,8,00,8B,0D,D1,10,0C,91,10
356,8,00,08,00,00,00,00,02,0A
880,8,00,1D,20,80,00,00,00,00
1349,8,E8,32,01,89,00,00,00,00
790,8,45,B0,64,2D,B0,2A,22,6C
688,5,CC,FF,00,07,AD
688,5,CE,FF,00,07,50
1264,8,00,45,42,00,00,40,3C,0F
688,5,CE,FF,00,07,05
880,8,00,1D,20,80,00,00,00,00
1264,8,00,46,4A,00,00,40,3C,0F
880,8,00,1D,20,80,00,00,00,00
688,5,CC,FF,00,07,70
608,8,2D,AF,B1,30,25,BB,80,6E
304,8,4F,80,00,FF,3D,80,0E,4C
608,8,2D,AF,B1,30,25,BB,80,7D
1201,8,E9,65,00,71,00,00,00,BF
1349,8,E8,30,01,89,00,00,00,00
1264,8,00,49,5E,00,00,40,3C,0F
1349,8,E8,30,01,89,00,00,00,00
688,5,BF,FF,00,07,65
544,8,F8,03,FF,C7,0C,00,4B,10
809,8,86,BC,81,10,11,65,41,12
848,8,00,6B,61,94,9C,00,00,02
688,5,BF,FF,00,07,30
320,8,00,00,00,00,06,23,29,DC
790,8,45,B0,A8,2F,B0,2B,26,6C
356,8,00,08,00,00,00,00,02,0A
544,8,DE,03,FF,C7,0C,00,F5,0F
688,5,C1,FF,00,07,7D
1435,8,00,05,00,00,00,00,00,FC
544,8,D3,03,FF,C7,0C,00,E7,0F
809,8,40,BC,81,10,11,63,41,12
608,8,2D,AC,B2,30,25,C6,8B,5A
320,8,00,00,00,00,0E,23,2F,9E
809,8,86,BC,81,10,11,62,41,12
688,5,EB,FF,08,07,A0
1349,8,E8,0E,01,89,00,00,00,00
320,8,00,00,00,00,0A,20,29,02
1349,8,E8,11,01,89,00,00,00,00
304,8,D8,80,00,FF,1F,80,0E,E9
544,8,01,04,FF,C7,0C,00,76,10
1201,8,41,BC,5B,CB,00,00,00,23
1264,8,00,52,9E,00,00,40,3C,0F
1088,8,FF,02,28,00,FF,D1,30,28
544,8,03,04,FF,C7,0C,00,79,10
356,8,00,08,00,00,00,00,01,09
848,8,00,6B,41,94,9B,00,00,25
688,5,05,00,00,07,20
320,8,00,00,00,00,1E,00,24,E8
1264,8,00,54,B0,00,00,40,3C,0F
357,8,30,A8,7F,00,00,00,0D,EA
1349,8,E8,2E,01,8A,00,00,00,00
1088,8,FF,02,29,00,46,EC,2A,62
357,8,1A,E8,7F,00,00,00,05,88
304,8,FD,80,00,FF,10,80,03,B5
497,8,00,C1,53,21,15,50,F1,14
1264,8,00,56,C2,00,00,40,3C,0F
880,8,00,1D,30,C0,00,00,00,00
848,8,00,6B,31,94,9B,00,00,55
608,8,95,AE,C3,30,25,B4,67,6F
305,8,00,80,00,00,31,85,02,9F
544,8,FD,03,FF,C7,0C,00,79,10
1201,8,6D,E8,8B,FB,00,00,00,DB
1349,8,E8,2E,01,8A,00,00,00,00
497,8,00,C2,5C,C1,15,58,91,15
1349,8,E8,2C,01,8A,00,00,00,00
880,8,00,1D,30,C0,00,00,00,00
497,8,00,D2,5F,D1,15,5B,C1,15
305,8,C4,7F,00,00,0F,84,06,99
544,8,00,04,FF,C7,0C,00,7F,10
356,8,00,08,00,00,00,00,0F,07
1088,8,FF,02,2C,00,FF,E7,23,05
688,5,0A,00,01,07,F3
880,8,00,1D,30,C0,00,00,00,00
848,8,00,6B,71,94,9B,00,00,15
880,8,00,1D,30,80,00,00,00,00
497,8,00,D3,66,71,16,63,31,16
399,8,FA,6A,00,00,00,9E,00,20
688,5,C1,FF,10,07,83
320,8,00,00,00,00,06,23,21,34
1087,8,03,45,61,FF,75,87,24,00
320,8,00,00,00,00,10,0F,26,78
1087,8,03,45,61,FF,75,CD,24,00
2,8,00,00,00,00,00,09,0B,D3
339,8,00,00,00,FF,00,FF,00,FE
1349,8,E8,1A,01,8A,00,00,00,00
608,8,31,AC,C3,30,25,B3,7C,75
688,5,9E,FF,00,07,BB
1264,8,00,5D,14,00,00,40,3C,0F
497,8,00,E4,6F,01,17,6D,C1,16
898,8,00,00,00,00,00,00,00,C4
790,8,45,AD,0C,27,AD,27,2D,6D
1508,3,00,00,00
809,8,40,BB,81,10,11,74,41,12
320,8,00,00,00,00,14,20,26,A8
1264,8,00,5F,26,00,00,40,3C,0F
320,8,00,00,00,00,06,26,2B,87
1349,8,E8,26,01,8B,00,00,00,00
305,8,18,80,00,00,16,84,00,38
544,8,E1,03,FF,C7,0C,00,D1,0F
2,8,00,00,00,00,00,01,05,2F
1349,8,E8,28,01,8B,00,00,00,00
880,8,00,1D,30,80,00,00,00,00
544,8,D8,03,FF,C7,0C,00,17,10
356,8,00,08,00,00,00,00,03,0B
544,8,EF,03,FF,C7,0C,00,14,10
848,8,00,6B,F1,94,9B,00,00,95
880,8,00,1D,30,80,00,00,00,00
1349,8,E8,00,00,8A,00,00,00,00
399,8,FA,67,00,00,00,A0,00,20
704,8,3D,00,00,00,00,00,00,00
672,8,68,00,92,1D,B5,09,7D,03
688,5,CA,FF,00,07,FE
320,8,00,00,00,00,04,13,25,82
544,8,D2,03,FF,C7,0C,00,1A,10
320,8,00,00,00,00,0A,00,2A,50
880,8,00,1D,30,80,00,00,00,00
320,8,00,00,00,00,0A,00,2F,39
497,8,00,37,87,81,18,83,31,18
2,8,00,00,00,00,00,06,04,CB
608,8,30,AC,B0,30,25,B5,7F,66
688,5,C3,FF,00,07,E6
790,8,45,AC,A8,28,AC,24,30,6D
497,8,00,37,8B,C1,18,87,81,18
305,8,10,80,00,00,F7,83,00,0C
544,8,C2,03,FF,C7,0C,00,FB,0F
320,8,00,00,00,00,10,33,25,E9
608,8,30,AD,AE,30,25,B7,81,45
320,8,00,00,00,00,1A,13,2A,28
672,8,28,00,92,1D,B5,09,7D,03
320,8,00,00,00,00,08,0E,2F,D5
809,8,40,BC,81,10,11,6F,38,12
356,8,00,08,00,00,00,00,08,00
898,8,00,00,00,00,00,00,00,00
544,8,E0,03,FF,C7,09,00,1B,10
1264,8,00,67,8C,00,00,40,3C,0F
688,5,E7,FF,00,07,0E
1200,8,54,06,4B,06,43,06,41,06
544,8,E7,03,FF,C7,0C,00,2F,10
1349,8,E8,14,01,8A,00,00,00,00
320,8,00,00,00,00,02,00,27,DD
898,8,00,00,00,00,00,00,00,88
320,8,00,00,00,00,08,29,2C,7E
1349,8,E8,D4,00,8B,00,00,00,00
320,8,00,00,00,00,12,21,21,B2
497,8,00,5A,96,81,19,94,41,19
1087,8,4C,45,61,FF,75,7E,27,00
544,8,E6,03,FF,C7,0C,00,49,10
1201,8,D9,55,08,78,00,00,00,AE
1349,8,E8,A7,00,8B,00,00,00,00
320,8,00,00,00,00,18,00,20,99
1088,8,FF,03,32,00,46,46,21,6B
304,8,92,80,00,FF,88,7F,05,83
544,8,EF,03,FF,C7,09,00,4B,10
2,8,00,00,00,00,00,01,0A,94
809,8,0F,BC,81,10,11,39,12,12
1201,8,66,E1,96,07,00,00,00,E4
704,8,3D,00,00,00,00,00,00,00
497,8,00,7A,99,81,19,95,51,19
357,8,49,B7,80,00,00,00,00,7E
848,8,00,6B,21,94,9A,00,00,44
320,8,00,00,00,00,02,00,2B,41
2,8,00,00,00,00,00,02,0E,34
848,8,00,6B,61,94,9A,00,00,04
1349,8,E8,88,00,8B,00,00,00,00
320,8,00,00,00,00,0C,20,25,9B
1349,8,E8,00,00,8A,00,00,00,00
320,8,00,00,00,00,16,27,2A,CE
544,8,01,04,FF,C7,0C,00,76,10
304,8,DE,80,00,FF,B1,7F,0F,9F
497,8,00,7C,97,61,19,95,61,19
356,8,00,08,00,00,00,00,08,00
339,8,00,00,00,FF,00,FF,70,6E
1349,8,E8,7F,00,8A,00,00,00,00
320,8,00,00,00,00,0A,22,2C,F3
1349,8,E8,7E,00,8B,00,00,00,00
320,8,00,00,00,00,02,00,21,93
1349,8,E8,00,00,8A,00,00,00,00
1087,8,0C,45,61,FF,75,2D,1F,00
544,8,FD,03,FF,C7,09,00,73,10
305,8,40,80,00,00,22,80,0B,41
688,5,00,00,00,07,07
304,8,C9,80,00,FF,CB,7F,00,54
1349,8,E8,7A,00,8B,00,00,00,00
688,5,00,00,00,07,8F
1435,8,00,05,00,00,00,00,00,FC
320,8,00,00,00,00,0E,09,2A,40
399,8,FA,63,00,00,00,74,00,20
304,8,E7,80,00,FF,C3,7F,0F,8D
544,8,F3,03,FF,C7,0C,00,78,10
2,8,00,00,00,00,00,09,04,68
1349,8,E8,79,00,8B,00,00,00,00
544,8,02,04,FF,C7,0C,00,73,10
898,8,00,00,00,00,00,00,00,C4
848,8,00,6B,D1,94,9A,00,00,B4
1349,8,E8,79,00,8B,00,00,00,00
1087,8,0D,45,61,FF,75,59,1D,00
688,5,FF,FF,00,07,52
1349,8,E8,77,00,8B,00,00,00,00
320,8,00,00,00,00,14,20,2A,34
1349,8,E8,76,00,8A,00,00,00,00
1264,8,00,6A,36,00,00,41,3C,0F
497,8,00,A1,94,21,19,8F,21,19
357,8,2F,68,7F,00,00,00,07,3F
544,8,F4,03,FF,C7,0C,00,60,10
356,8,00,08,00,00,00,00,0D,05
544,8,F5,03,FF,C7,0C,00,79,10
160,8,84,85,08,18,31,2E,02,00
688,5,FF,FF,00,07,8F
304,8,EA,80,00,FF,D0,7F,03,63
544,8,F2,03,FF,C7,0C,00,77,10
1349,8,E8,00,00,8B,00,00,00,00
880,8,00,1E,50,C0,00,00,00,00
1349,8,E8,72,00,8B,00,00,00,00
809,8,D6,BC,81,10,11,34,12,12
688,5,FB,FF,00,07,12
356,8,00,08,00,00,00,00,08,00
544,8,F5,03,FF,C7,0C,00,72,10
809,8,40,BC,81,10,11,34,12,12
497,8,00,C2,91,21,19,8E,D1,18
2,8,00,00,00,00,00,03,0E,78
399,8,FA,62,00,00,00,5F,00,20
305,8,24,80,00,00,B2,7F,03,E8
608,8,1B,47,4E,30,25,BE,C0,62
356,8,00,08,00,00,00,00,0C,04
898,8,00,00,00,00,00,00,00,88
848,8,00,6B,51,94,9A,00,00,34
880,8,00,1E,50,80,00,00,00,00
497,8,00,D3,90,E1,18,8D,D1,18
898,8,00,00,00,00,00,00,00,4C
848,8,00,6B,A1,94,9A,00,00,C4
304,8,9A,80,00,FF,A2,7F,09,F2
672,8,28,00,92,1D,B5,09,7D,03
320,8,00,00,00,00,02,08,2E,72
357,8,BA,58,7F,00,00,00,0A,97
320,8,00,00,00,00,0C,01,23,EC
1349,8,E8,00,00,8A,00,00,00,00
1508,3,00,00,00
544,8,E0,03,FF,C7,09,00,49,10
688,5,ED,FF,02,07,42
1435,8,00,05,00,00,00,00,00,74
1508,3,00,00,00
1349,8,E8,7B,00,8B,00,00,00,00
544,8,E5,03,FF,C7,0C,00,2F,10
320,8,00,00,00,00,06,23,29,DC
1349,8,E8,7D,00,8B,00,00,00,00
688,5,E9,FF,00,07,55
1349,8,E8,00,00,8A,00,00,00,00
320,8,00,00,00,00,04,07,23,55
688,5,E9,FF,00,07,DD
320,8,00,00,00,00,02,00,28,66
544,8,F3,03,FF,C7,0C,00,2F,10
2,8,00,00,00,00,00,00,0D,8B
320,8,00,00,00,00,0E,23,2F,9E
790,8,45,81,FC,17,81,24,31,72
320,8,00,00,00,00,18,00,24,ED
809,8,40,BC,81,10,11,52,36,12
339,8,00,00,00,FF,00,FF,80,7E
848,8,00,6B,D1,94,99,00,00,B7
880,8,00,20,50,80,00,00,00,00
1349,8,E8,00,00,8A,00,00,00,00
672,8,68,00,92,1D,B5,09,7D,03
1264,8,00,68,D2,00,00,41,3C,0F
809,8,D6,BC,81,10,11,62,36,12
688,5,DC,FF,03,07,05
809,8,0F,BC,81,10,11,65,36,12
544,8,E1,03,FF,C7,0C,00,2B,10
356,8,00,08,00,00,00,00,06,0E
320,8,00,00,00,00,1E,00,24,E8
688,5,D5,FF,00,07,D2
320,8,00,00,00,00,0A,27,29,FB
608,8,36,92,BE,30,25,96,63,4D
1200,8,48,06,41,06,38,06,38,06
1349,8,E8,00,00,8B,00,00,00,00
2,8,00,00,00,00,00,03,03,F9
544,8,E6,03,FF,C7,0C,00,02,10
880,8,00,21,50,80,00,00,00,00
1349,8,E8,00,00,8B,00,00,00,00
790,8,45,99,30,22,99,23,31,6D
320,8,00,00,00,00,04,21,2F,09
356,8,00,08,00,00,00,00,06,0E
1088,8,FF,05,32,00,FF,50,16,19
1349,8,E8,FA,00,8B,00,00,00,00
1435,8,00,05,00,00,00,00,00,B0
1264,8,00,69,0A,00,00,41,3C,0F
809,8,86,BD,81,10,11,4D,26,12
544,8,E1,03,FF,C7,09,00,17,10
1201,8,2A,A5,7B,EE,00,00,00,38
497,8,00,49,97,61,19,94,31,19
1349,8,E8,F6,00,8B,00,00,00,00
544,8,E9,03,FF,C7,0C,00,16,10
304,8,00,80,00,FF,22,7F,0D,36
1349,8,E8,EB,00,8B,00,00,00,00
320,8,00,00,00,00,1A,13,22,C0
1349,8,E8,E6,00,8A,00,00,00,00
320,8,00,00,00,00,08,0E,27,3D
1508,3,00,00,00
305,8,18,80,00,00,48,82,0C,60
1349,8,E8,D9,00,8B,00,00,00,00
1088,8,FF,05,32,00,FF,9B,16,72
688,5,D5,FF,00,07,A5
880,8,00,22,50,80,00,00,00,00
1264,8,00,6A,38,00,00,41,3C,0F
357,8,9B,78,7F,00,00,00,02,9E
544,8,CA,03,FF,C7,0C,00,0A,10
1264,8,00,6A,40,00,00,41,3C,0F
880,8,00,22,50,80,00,00,00,00
848,8,00,6B,A1,94,99,00,00,C7
608,8,2B,41,16,30,25,BE,56,36
1264,8,00,6A,4A,00,00,41,3C,0F
399,8,FA,62,00,00,00,5F,00,20
848,8,00,6B,F1,94,99,00,00,97
1201,8,DE,59,36,A9,00,00,00,16
544,8,ED,03,FF,C7,0C,00,FF,0F
1349,8,E8,7C,00,8B,00,00,00,00
608,8,24,2D,1C,30,25,BB,4B,1E
304,8,00,80,00,FF,62,7F,0B,18
672,8,48,00,92,1D,B5,09,7D,03
356,8,00,08,00,00,00,00,04,0C
848,8,00,6B,91,94,99,00,00,F7
1265,8,08,17,00,00,00,00,00,00
1349,8,E8,00,00,8B,00,00,00,00
497,8,00,7C,95,61,19,93,31,19
848,8,00,6B,E1,94,99,00,00,87
544,8,D6,03,FF,C7,09,00,FF,0F
320,8,00,00,00,00,0A,27,21,13
497,8,00,7D,96,41,19,92,11,19
848,8,00,6B,31,94,99,00,00,57
1349,8,E8,60,00,8B,00,00,00,00
320,8,00,00,00,00,08,20,2B,3B
1349,8,E8,00,00,8B,00,00,00,00
304,8,29,80,00,FF,29,7F,00,D7
544,8,DF,03,FF,C7,0C,00,13,10
356,8,00,08,00,00,00,00,09,01
544,8,E7,03,FF,C7,0C,00,17,10
2,8,00,00,00,00,00,04,0A,F5
339,8,00,00,00,FF,00,FF,80,7E
898,8,00,00,00,00,00,00,00,C4
320,8,00,00,00,00,04,23,21,37
320,8,00,00,00,00,0A,22,24,1B
160,8,57,85,F8,15,31,28,02,00
2,8,00,00,00,00,00,07,09,06
1349,8,E8,53,00,8B,00,00,00,00
848,8,00,6B,71,94,99,00,00,17
809,8,40,BD,81,10,11,20,00,12
544,8,E9,03,FF,C7,0C,00,2F,10
1349,8,E8,00,00,8A,00,00,00,00
688,5,E5,FF,00,07,F3
1264,8,00,68,AE,00,00,41,3C,0F
544,8,EC,03,FF,C7,0C,00,2F,10
357,8,FA,B7,7F,00,00,00,00,32
1349,8,E8,00,00,8B,00,00,00,00
704,8,3D,00,00,00,00,00,00,00
1349,8,E8,4F,00,8B,00,00,00,00
320,8,00,00,00,00,06,23,29,DC
1265,8,08,17,00,00,00,00,00,00
880,8,00,23,50,80,00,00,00,00
544,8,E5,03,FF,C7,18,00,1A,10
880,8,00,23,50,80,00,00,00,00
848,8,00,6B,B1,94,99,00,00,D7
672,8,08,00,91,1D,B5,09,7D,03
320,8,00,00,00,00,04,25,2A,4D
1349,8,E8,4E,00,8A,00,00,00,00
357,8,B8,27,80,00,00,00,04,1B
1264,8,00,67,D8,00,00,41,3C,0F
880,8,00,23,50,80,00,00,00,00
544,8,E7,03,FF,C7,24,00,22,10
790,8,45,1C,70,15,1C,28,30,70
544,8,EE,03,FF,C7,24,00,1C,10
320,8,00,00,00,00,16,20,2F,5E
497,8,00,C3,82,21,18,82,01,18
356,8,00,08,00,00,00,00,08,00
544,8,EA,03,FF,C7,27,00,2F,10
848,8,00,6B,D1,94,99,00,00,B7
320,8,00,00,00,00,0E,21,2C,21
608,8,14,1C,1C,30,25,B9,55,09
2,8,00,00,00,00,00,01,01,5B
1264,8,00,65,FA,00,00,41,3C,0F
1264,8,00,65,FC,00,00,41,3C,0F
1349,8,E8,4B,00,8B,00,00,00,00
848,8,00,6B,61,94,99,00,00,07
1349,8,E8,00,00,8A,00,00,00,00
1088,8,FF,05,2F,00,FF,1E,15,43
357,8,35,C7,80,00,00,00,0A,78
399,8,FA,62,00,00,00,5F,00,20
320,8,00,00,00,00,10,20,27,B3
1349,8,E8,4E,00,8B,00,00,00,00
880,8,00,23,50,80,00,00,00,00
1349,8,E8,00,00,8A,00,00,00,00
672,8,08,00,91,1D,B5,09,7D,03
357,8,3D,A7,80,00,00,00,0D,17
1200,8,E9,05,E1,05,D7,05,DF,05
544,8,FB,03,FF,C7,1E,00,48,10
688,5,F8,FF,00,07,00
880,8,00,23,50,80,00,00,00,00
320,8,00,00,00,00,12,00,20,96
357,8,50,47,80,00,00,00,0D,9A
320,8,00,00,00,00,02,00,25,E7
1349,8,E8,2B,00,8A,00,00,00,00
320,8,00,00,00,00,0A,04,2A,7D
544,8,FD,03,FF,C7,1E,00,52,10
305,8,40,80,00,00,03,7E,0F,87
497,8,00,E6,74,31,17,71,21,17
2,8,00,00,00,00,00,08,04,24
1349,8,E8,00,00,8A,00,00,00,00
1088,8,FF,05,2D,00,FF,62,14,72
320,8,00,00,00,00,10,33,2B,4F
608,8,18,00,00,30,25,B7,41,24
688,5,F9,FF,00,07,98
357,8,83,D7,7F,00,00,00,00,2B
1087,8,C5,45,61,FF,76,60,14,00
1349,8,E8,00,00,8A,00,00,00,00
880,8,00,23,50,80,00,00,00,00
1508,3,00,00,00
320,8,00,00,00,00,02,00,2F,35
339,8,00,00,00,FF,00,FF,A0,9E
880,8,00,23,50,80,00,00,00,00
